state,state_abbr,year,emp_all_employees_annual_avg,n_months,avg_series_per_month,incomplete_year,min_wage_state,fed_min_wage,min_wage_effective,mw_source
South Dakota,SD,2007,201.87222222222223,12,3,FALSE,5.15,5.85,5.85,federal_binding
South Dakota,SD,2008,204.77777777777777,12,3,FALSE,5.85,6.55,6.55,federal_binding
South Dakota,SD,2009,200.96666666666667,12,3,FALSE,6.55,7.25,7.25,federal_binding
South Dakota,SD,2010,200.38611111111112,12,3,FALSE,7.25,7.25,7.25,state
South Dakota,SD,2011,203.15555555555557,12,3,FALSE,7.25,7.25,7.25,state
South Dakota,SD,2012,207.13888888888889,12,3,FALSE,7.25,7.25,7.25,state
South Dakota,SD,2013,209.88888888888889,12,3,FALSE,7.25,7.25,7.25,state
South Dakota,SD,2014,213.6222222222222,12,3,FALSE,7.25,7.25,7.25,state
South Dakota,SD,2015,216.26111111111112,12,3,FALSE,8.5,7.25,8.5,state
South Dakota,SD,2016,218.84444444444443,12,3,FALSE,8.55,7.25,8.55,state
South Dakota,SD,2017,220.53611111111113,12,3,FALSE,8.65,7.25,8.65,state
South Dakota,SD,2018,222.66666666666663,12,3,FALSE,8.85,7.25,8.85,state
South Dakota,SD,2019,224.325,12,3,FALSE,9.1,7.25,9.1,state
South Dakota,SD,2020,217.44166666666663,12,3,FALSE,9.3,7.25,9.3,state
South Dakota,SD,2021,225.4,12,3,FALSE,9.45,7.25,9.45,state
South Dakota,SD,2022,232.13333333333333,12,3,FALSE,9.95,7.25,9.95,state
South Dakota,SD,2023,237.2722222222222,12,3,FALSE,10.8,7.25,10.8,state
South Dakota,SD,2024,240.80833333333337,12,3,FALSE,11.2,7.25,11.2,state
South Dakota,SD,2025,242.74814814814815,9,3,TRUE,11.5,7.25,11.5,state
Tennessee,TN,1990,372.1234848484849,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1991,371.1159090909091,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1992,380.4492424242424,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1993,393.6719696969697,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1994,410.3568181818182,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1995,424.0022727272727,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1996,430.79242424242426,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1997,439.8181818181818,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1998,448.9871212121212,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,1999,458.0477272727273,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2000,465.4227272727273,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2001,459.85075757575754,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2002,456.9143939393939,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2003,458.18560606060606,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2004,465.3128787878788,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2005,472.6742424242424,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2006,480.2515151515151,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2007,483.49545454545455,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2008,480.2939393939394,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2009,454.8507575757576,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2010,454.2757575757575,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2011,462.7128787878787,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2012,472.5212121212121,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2013,480.43333333333334,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2014,490.9545454545455,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2015,503.505303030303,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2016,516.1393939393939,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2017,524.8719696969697,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2018,534.0242424242424,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2019,543.6477272727273,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2020,523.2378787878788,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2021,541.2939393939394,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2022,566.755303030303,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2023,580.7189393939394,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2024,588.3431818181818,12,11,FALSE,NA,NA,NA,federal_only
Tennessee,TN,2025,591.7757575757576,9,11,TRUE,NA,NA,NA,federal_only
Texas,TX,1990,535.9807471264368,12,29,FALSE,3.35,3.8,3.8,federal_binding
Texas,TX,1991,541.6522988505747,12,29,FALSE,3.35,4.25,4.25,federal_binding
Texas,TX,1992,548.1235632183908,12,29,FALSE,3.35,4.25,4.25,federal_binding
Texas,TX,1993,564.6310344827587,12,29,FALSE,3.35,4.25,4.25,federal_binding
Texas,TX,1994,585.1287356321839,12,29,FALSE,3.35,4.25,4.25,federal_binding
Texas,TX,1995,606.432183908046,12,29,FALSE,3.35,4.25,4.25,federal_binding
Texas,TX,1996,625.3227011494253,12,29,FALSE,3.35,4.75,4.75,federal_binding
Texas,TX,1997,652.8522988505747,12,29,FALSE,3.35,5.15,5.15,federal_binding
Texas,TX,1998,679.5390804597702,12,29,FALSE,3.35,5.15,5.15,federal_binding
Texas,TX,1999,697.9252873563219,12,29,FALSE,3.35,5.15,5.15,federal_binding
Texas,TX,2000,719.9459770114943,12,29,FALSE,3.35,5.15,5.15,federal_binding
Texas,TX,2001,725.671551724138,12,29,FALSE,3.35,5.15,5.15,federal_binding
Texas,TX,2002,717.0491379310345,12,29,FALSE,5.15,5.15,5.15,state
Texas,TX,2003,712.3459770114943,12,29,FALSE,5.15,5.15,5.15,state
Texas,TX,2004,721.5456896551724,12,29,FALSE,5.15,5.15,5.15,state
Texas,TX,2005,740.4287356321839,12,29,FALSE,5.15,5.15,5.15,state
Texas,TX,2006,765.7060344827586,12,29,FALSE,5.15,5.15,5.15,state
Texas,TX,2007,790.4,12,29,FALSE,5.15,5.85,5.85,federal_binding
Texas,TX,2008,805.5816091954023,12,29,FALSE,5.85,6.55,6.55,federal_binding
Texas,TX,2009,782.016091954023,12,29,FALSE,6.55,7.25,7.25,federal_binding
Texas,TX,2010,784.1247126436781,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2011,802.4310344827586,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2012,825.4497126436781,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2013,850.1376436781609,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2014,877.5798850574713,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2015,900.2387931034483,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2016,915.226724137931,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2017,933.0396551724136,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2018,955.3477011494252,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2019,978.532183908046,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2020,938.928448275862,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2021,975.3560344827588,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2022,1034.325,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2023,1069.292816091954,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2024,1085.5048850574713,12,29,FALSE,7.25,7.25,7.25,state
Texas,TX,2025,1097.7624521072796,9,29,TRUE,7.25,7.25,7.25,state
Utah,UT,1990,226.6013888888889,12,6,FALSE,2.75,3.8,3.8,federal_binding
Utah,UT,1991,233.59166666666667,12,6,FALSE,3.8,4.25,4.25,federal_binding
Utah,UT,1992,240.79166666666663,12,6,FALSE,4.25,4.25,4.25,state
Utah,UT,1993,253.96944444444443,12,6,FALSE,4.25,4.25,4.25,state
Utah,UT,1994,269.6972222222222,12,6,FALSE,4.25,4.25,4.25,state
Utah,UT,1995,284.75416666666666,12,6,FALSE,4.25,4.25,4.25,state
Utah,UT,1996,299.3013888888889,12,6,FALSE,4.25,4.75,4.75,federal_binding
Utah,UT,1997,311.2361111111111,12,6,FALSE,4.75,5.15,5.15,federal_binding
Utah,UT,1998,320.72777777777776,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,1999,329.5208333333333,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2000,338.4763888888889,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2001,341.89444444444445,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2002,338.9555555555555,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2003,339.05833333333334,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2004,348.3888888888889,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2005,362.04583333333335,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2006,379.24861111111113,12,6,FALSE,5.15,5.15,5.15,state
Utah,UT,2007,394.8541666666667,12,6,FALSE,5.15,5.85,5.85,federal_binding
Utah,UT,2008,394.18611111111113,12,6,FALSE,5.85,6.55,6.55,federal_binding
Utah,UT,2009,374.5625,12,6,FALSE,6.55,7.25,7.25,federal_binding
Utah,UT,2010,373.1138888888889,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2011,380.8388888888889,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2012,394.575,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2013,407.5805555555555,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2014,419.24861111111113,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2015,435.84027777777777,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2016,451.65,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2017,465.19166666666666,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2018,480.2319444444444,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2019,493.65972222222223,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2020,487.3666666666667,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2021,512.0291666666667,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2022,533.4597222222222,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2023,545.7263888888889,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2024,553.2166666666667,12,6,FALSE,7.25,7.25,7.25,state
Utah,UT,2025,561.8185185185185,9,6,TRUE,7.25,7.25,7.25,state
Vermont,VT,1990,174.92916666666667,12,2,FALSE,3.55,3.8,3.8,federal_binding
Vermont,VT,1991,169.62083333333334,12,2,FALSE,3.85,4.25,4.25,federal_binding
Vermont,VT,1992,171.25,12,2,FALSE,4.25,4.25,4.25,state
Vermont,VT,1993,175.27916666666667,12,2,FALSE,4.25,4.25,4.25,state
Vermont,VT,1994,179.69583333333333,12,2,FALSE,4.25,4.25,4.25,state
Vermont,VT,1995,184.24166666666667,12,2,FALSE,4.25,4.25,4.25,state
Vermont,VT,1996,188.25416666666663,12,2,FALSE,4.75,4.75,4.75,state
Vermont,VT,1997,190.97083333333333,12,2,FALSE,5,5.15,5.15,federal_binding
Vermont,VT,1998,194.81666666666663,12,2,FALSE,5.25,5.15,5.25,state
Vermont,VT,1999,199.82083333333333,12,2,FALSE,5.25,5.15,5.25,state
Vermont,VT,2000,205.80416666666667,12,2,FALSE,5.75,5.15,5.75,state
Vermont,VT,2001,207.79583333333332,12,2,FALSE,6.25,5.15,6.25,state
Vermont,VT,2002,205.68333333333337,12,2,FALSE,6.25,5.15,6.25,state
Vermont,VT,2003,205.4375,12,2,FALSE,6.25,5.15,6.25,state
Vermont,VT,2004,208.00416666666663,12,2,FALSE,6.75,5.15,6.75,state
Vermont,VT,2005,209.47916666666663,12,2,FALSE,7,5.15,7,state
Vermont,VT,2006,210.80833333333337,12,2,FALSE,7.25,5.15,7.25,state
Vermont,VT,2007,211.35833333333335,12,2,FALSE,7.53,5.85,7.53,state
Vermont,VT,2008,210.89583333333337,12,2,FALSE,7.68,6.55,7.68,state
Vermont,VT,2009,204.54583333333335,12,2,FALSE,8.06,7.25,8.06,state
Vermont,VT,2010,205.8375,12,2,FALSE,8.06,7.25,8.06,state
Vermont,VT,2011,208.46666666666667,12,2,FALSE,8.15,7.25,8.15,state
Vermont,VT,2012,211.47916666666663,12,2,FALSE,8.46,7.25,8.46,state
Vermont,VT,2013,213.2375,12,2,FALSE,8.6,7.25,8.6,state
Vermont,VT,2014,215.37083333333337,12,2,FALSE,8.73,7.25,8.73,state
Vermont,VT,2015,217.84166666666667,12,2,FALSE,9.15,7.25,9.15,state
Vermont,VT,2016,218.825,12,2,FALSE,9.6,7.25,9.6,state
Vermont,VT,2017,219.99166666666667,12,2,FALSE,10,7.25,10,state
Vermont,VT,2018,220.4875,12,2,FALSE,10.5,7.25,10.5,state
Vermont,VT,2019,220.84583333333333,12,2,FALSE,10.78,7.25,10.78,state
Vermont,VT,2020,201.08333333333337,12,2,FALSE,10.96,7.25,10.96,state
Vermont,VT,2021,206.575,12,2,FALSE,11.75,7.25,11.75,state
Vermont,VT,2022,212.9625,12,2,FALSE,12.55,7.25,12.55,state
Vermont,VT,2023,217.2375,12,2,FALSE,13.18,7.25,13.18,state
Vermont,VT,2024,218.22916666666663,12,2,FALSE,13.67,7.25,13.67,state
Vermont,VT,2025,220.19444444444449,9,2,TRUE,14.01,7.25,14.01,state
Virginia,VA,1990,485.69166666666666,12,11,FALSE,2.65,3.8,3.8,federal_binding
Virginia,VA,1991,474.9143939393939,12,11,FALSE,2.65,4.25,4.25,federal_binding
Virginia,VA,1992,478.5636363636363,12,11,FALSE,3.65,4.25,4.25,federal_binding
Virginia,VA,1993,490.8772727272727,12,11,FALSE,3.65,4.25,4.25,federal_binding
Virginia,VA,1994,505.6045454545455,12,11,FALSE,4.25,4.25,4.25,state
Virginia,VA,1995,517.8939393939394,12,11,FALSE,4.25,4.25,4.25,state
Virginia,VA,1996,530.089393939394,12,11,FALSE,4.25,4.75,4.75,federal_binding
Virginia,VA,1997,546.2477272727273,12,11,FALSE,4.75,5.15,5.15,federal_binding
Virginia,VA,1998,561.2454545454545,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,1999,578.5628787878787,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2000,598.064393939394,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2001,600.744696969697,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2002,597.644696969697,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2003,599.6825757575758,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2004,615.5378787878788,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2005,629.9863636363636,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2006,641.6590909090909,12,11,FALSE,5.15,5.15,5.15,state
Virginia,VA,2007,648.4636363636364,12,11,FALSE,5.15,5.85,5.85,federal_binding
Virginia,VA,2008,647.6621212121212,12,11,FALSE,5.85,6.55,6.55,federal_binding
Virginia,VA,2009,627.7712121212121,12,11,FALSE,6.55,7.25,7.25,federal_binding
Virginia,VA,2010,627.4212121212121,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2011,635.8363636363637,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2012,644.2219696969697,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2013,649.6765151515151,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2014,653.3924242424242,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2015,666.2159090909091,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2016,676.1931818181819,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2017,684.1348484848485,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2018,693.9083333333333,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2019,702.6409090909091,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2020,667.9128787878788,12,11,FALSE,7.25,7.25,7.25,state
Virginia,VA,2021,684.3356060606061,12,11,FALSE,9.5,7.25,9.5,state
Virginia,VA,2022,706.0871212121212,12,11,FALSE,11,7.25,11,state
Virginia,VA,2023,722.9810606060606,12,11,FALSE,12,7.25,12,state
Virginia,VA,2024,734.4098484848485,12,11,FALSE,12,7.25,12,state
Virginia,VA,2025,740.1949494949495,9,11,TRUE,12.41,7.25,12.41,state
Washington,WA,1990,379.9380952380952,12,14,FALSE,2.3,3.8,3.8,federal_binding
Washington,WA,1991,384.6666666666667,12,14,FALSE,4.25,4.25,4.25,state
Washington,WA,1992,391.5779761904762,12,14,FALSE,4.25,4.25,4.25,state
Washington,WA,1993,398.2922619047619,12,14,FALSE,4.25,4.25,4.25,state
Washington,WA,1994,405.8547619047619,12,14,FALSE,4.25,4.25,4.25,state
Washington,WA,1995,413.5982142857143,12,14,FALSE,4.25,4.25,4.25,state
Washington,WA,1996,426.13928571428573,12,14,FALSE,4.9,4.75,4.9,state
Washington,WA,1997,446.01964285714286,12,14,FALSE,4.9,5.15,5.15,federal_binding
Washington,WA,1998,462.6517857142857,12,14,FALSE,4.9,5.15,5.15,federal_binding
Washington,WA,1999,473.322619047619,12,14,FALSE,4.9,5.15,5.15,federal_binding
Washington,WA,2000,453.97,12,15,FALSE,6.5,5.15,6.5,state
Washington,WA,2001,451.2472222222222,12,15,FALSE,6.72,5.15,6.72,state
Washington,WA,2002,442.29833333333335,12,15,FALSE,6.9,5.15,6.9,state
Washington,WA,2003,443.49555555555554,12,15,FALSE,7.01,5.15,7.01,state
Washington,WA,2004,449.06111111111113,12,15,FALSE,7.16,5.15,7.16,state
Washington,WA,2005,460.7588888888889,12,15,FALSE,7.35,5.15,7.35,state
Washington,WA,2006,474.6661111111111,12,15,FALSE,7.63,5.15,7.63,state
Washington,WA,2007,487.85,12,15,FALSE,7.93,5.85,7.93,state
Washington,WA,2008,492.4661111111111,12,15,FALSE,8.07,6.55,8.07,state
Washington,WA,2009,470.37944444444446,12,15,FALSE,8.55,7.25,8.55,state
Washington,WA,2010,464.9972222222222,12,15,FALSE,8.55,7.25,8.55,state
Washington,WA,2011,471.22333333333336,12,15,FALSE,8.67,7.25,8.67,state
Washington,WA,2012,479.8355555555556,12,15,FALSE,9.04,7.25,9.04,state
Washington,WA,2013,491.24333333333334,12,15,FALSE,9.19,7.25,9.19,state
Washington,WA,2014,503.95166666666665,12,15,FALSE,9.32,7.25,9.32,state
Washington,WA,2015,518.6805555555555,12,15,FALSE,9.47,7.25,9.47,state
Washington,WA,2016,534.8311111111111,12,15,FALSE,9.47,7.25,9.47,state
Washington,WA,2017,547.7438888888889,12,15,FALSE,11,7.25,11,state
Washington,WA,2018,560.74,12,15,FALSE,11.5,7.25,11.5,state
Washington,WA,2019,572.3016666666666,12,15,FALSE,12,7.25,12,state
Washington,WA,2020,541.1488888888889,12,15,FALSE,13.5,7.25,13.5,state
Washington,WA,2021,553.8566666666667,12,15,FALSE,13.69,7.25,13.69,state
Washington,WA,2022,578.5327777777777,12,15,FALSE,14.49,7.25,14.49,state
Washington,WA,2023,586.9166666666666,12,15,FALSE,15.74,7.25,15.74,state
Washington,WA,2024,593.555,12,15,FALSE,16.28,7.25,16.28,state
Washington,WA,2025,597.9562962962963,9,15,TRUE,16.66,7.25,16.66,state
West Virginia,WV,1990,145.27380952380952,12,7,FALSE,3.35,3.8,3.8,federal_binding
West Virginia,WV,1991,145.11428571428573,12,7,FALSE,3.35,4.25,4.25,federal_binding
West Virginia,WV,1992,147.4595238095238,12,7,FALSE,3.8,4.25,4.25,federal_binding
West Virginia,WV,1993,150.14285714285714,12,7,FALSE,3.8,4.25,4.25,federal_binding
West Virginia,WV,1994,155.01309523809525,12,7,FALSE,4.25,4.25,4.25,state
West Virginia,WV,1995,158.11904761904762,12,7,FALSE,4.25,4.25,4.25,state
West Virginia,WV,1996,160.06785714285715,12,7,FALSE,4.25,4.75,4.75,federal_binding
West Virginia,WV,1997,161.66309523809525,12,7,FALSE,4.25,5.15,5.15,federal_binding
West Virginia,WV,1998,164.14404761904763,12,7,FALSE,4.75,5.15,5.15,federal_binding
West Virginia,WV,1999,165.4404761904762,12,7,FALSE,4.75,5.15,5.15,federal_binding
West Virginia,WV,2000,167.1,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2001,167.1345238095238,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2002,166.78690476190476,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2003,166.15357142857144,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2004,168.4714285714286,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2005,170.29761904761904,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2006,172.53690476190476,12,7,FALSE,5.15,5.15,5.15,state
West Virginia,WV,2007,172.94642857142856,12,7,FALSE,5.85,5.85,5.85,state
West Virginia,WV,2008,174.07857142857142,12,7,FALSE,6.55,6.55,6.55,state
West Virginia,WV,2009,170.14166666666665,12,7,FALSE,7.25,7.25,7.25,state
West Virginia,WV,2010,170.26309523809525,12,7,FALSE,7.25,7.25,7.25,state
West Virginia,WV,2011,171.35714285714286,12,7,FALSE,7.25,7.25,7.25,state
West Virginia,WV,2012,172.97142857142856,12,7,FALSE,7.25,7.25,7.25,state
West Virginia,WV,2013,172.41547619047617,12,7,FALSE,7.25,7.25,7.25,state
West Virginia,WV,2014,172.10595238095237,12,7,FALSE,7.25,7.25,7.25,state
West Virginia,WV,2015,170.98690476190475,12,7,FALSE,8,7.25,8,state
West Virginia,WV,2016,168.8154761904762,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2017,168.55833333333334,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2018,170.0559523809524,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2019,169.14880952380952,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2020,158.2,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2021,161.17261904761904,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2022,165.26309523809525,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2023,167.74404761904762,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2024,169.40714285714284,12,7,FALSE,8.75,7.25,8.75,state
West Virginia,WV,2025,169.7190476190476,9,7,TRUE,8.75,7.25,8.75,state
Wisconsin,WI,1990,289.7,12,14,FALSE,3.35,3.8,3.8,federal_binding
Wisconsin,WI,1991,290.59464285714284,12,14,FALSE,3.8,4.25,4.25,federal_binding
Wisconsin,WI,1992,297.1345238095238,12,14,FALSE,3.8,4.25,4.25,federal_binding
Wisconsin,WI,1993,303.97261904761905,12,14,FALSE,3.8,4.25,4.25,federal_binding
Wisconsin,WI,1994,313.26488095238096,12,14,FALSE,4.25,4.25,4.25,state
Wisconsin,WI,1995,321.63988095238096,12,14,FALSE,4.25,4.25,4.25,state
Wisconsin,WI,1996,326.5607142857143,12,14,FALSE,4.25,4.75,4.75,federal_binding
Wisconsin,WI,1997,333.3845238095238,12,14,FALSE,4.75,5.15,5.15,federal_binding
Wisconsin,WI,1998,341.0940476190476,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,1999,349.2053571428571,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2000,354.71011904761906,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2001,352.43333333333334,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2002,348.4684523809524,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2003,346.9583333333333,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2004,350.7553571428571,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2005,355.2625,12,14,FALSE,5.15,5.15,5.15,state
Wisconsin,WI,2006,358.3309523809524,12,14,FALSE,5.7,5.15,5.7,state
Wisconsin,WI,2007,360.3571428571428,12,14,FALSE,6.5,5.85,6.5,state
Wisconsin,WI,2008,359.135119047619,12,14,FALSE,6.5,6.55,6.55,federal_binding
Wisconsin,WI,2009,343.4684523809524,12,14,FALSE,6.5,7.25,7.25,federal_binding
Wisconsin,WI,2010,342.0095238095238,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2011,344.7785714285714,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2012,348.3154761904762,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2013,352.3964285714286,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2014,357.90535714285716,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2015,363.2910714285714,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2016,368.12857142857143,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2017,371.02261904761906,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2018,374.60297619047617,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2019,375.614880952381,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2020,354.83511904761906,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2021,363.0720238095238,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2022,372.935119047619,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2023,378.4315476190477,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2024,380.57916666666665,12,14,FALSE,7.25,7.25,7.25,state
Wisconsin,WI,2025,381.6714285714286,9,14,TRUE,7.25,7.25,7.25,state
Wyoming,WY,1990,86.275,12,3,FALSE,1.6,3.8,3.8,federal_binding
Wyoming,WY,1991,88.08333333333333,12,3,FALSE,1.6,4.25,4.25,federal_binding
Wyoming,WY,1992,88.82222222222222,12,3,FALSE,1.6,4.25,4.25,federal_binding
Wyoming,WY,1993,90.85833333333332,12,3,FALSE,1.6,4.25,4.25,federal_binding
Wyoming,WY,1994,93.46388888888887,12,3,FALSE,1.6,4.25,4.25,federal_binding
Wyoming,WY,1995,94.63888888888889,12,3,FALSE,1.6,4.25,4.25,federal_binding
Wyoming,WY,1996,95.35277777777776,12,3,FALSE,1.6,4.75,4.75,federal_binding
Wyoming,WY,1997,96.85555555555555,12,3,FALSE,1.6,5.15,5.15,federal_binding
Wyoming,WY,1998,98.47222222222224,12,3,FALSE,1.6,5.15,5.15,federal_binding
Wyoming,WY,1999,100.61111111111111,12,3,FALSE,1.6,5.15,5.15,federal_binding
Wyoming,WY,2000,103.125,12,3,FALSE,1.6,5.15,5.15,federal_binding
Wyoming,WY,2001,105.44722222222222,12,3,FALSE,1.6,5.15,5.15,federal_binding
Wyoming,WY,2002,106.90555555555557,12,3,FALSE,5.15,5.15,5.15,state
Wyoming,WY,2003,108.21666666666668,12,3,FALSE,5.15,5.15,5.15,state
Wyoming,WY,2004,110.73333333333332,12,3,FALSE,5.15,5.15,5.15,state
Wyoming,WY,2005,114.27777777777776,12,3,FALSE,5.15,5.15,5.15,state
Wyoming,WY,2006,119.75555555555556,12,3,FALSE,5.15,5.15,5.15,state
Wyoming,WY,2007,124.47777777777776,12,3,FALSE,5.15,5.85,5.85,federal_binding
Wyoming,WY,2008,128.18333333333334,12,3,FALSE,5.15,6.55,6.55,federal_binding
